FrameID;Timestamp;Measurement_System;LocName;relative_to;valid;ok;TX;TY;TZ;R00;R01;R02;R10;R11;R12;R20;R21;R22;AccTra;AccAdj;AccImg;LocName;relative_to;valid;ok;TX;TY;TZ;R00;R01;R02;R10;R11;R12;R20;R21;R22;AccTra;AccAdj;AccImg;LocName;relative_to;valid;ok;TX;TY;TZ;R00;R01;R02;R10;R11;R12;R20;R21;R22;AccTra;AccAdj;AccImg;LocName;relative_to;valid;ok;TX;TY;TZ;R00;R01;R02;R10;R11;R12;R20;R21;R22;AccTra;AccAdj;AccImg;|;Points_fromLocName;Point-ID;visible;X;Y;Z;X_image0_pix;Y_image0_pix;X_image0_mm;Y_image0_mm;X_image1_pix;Y_image1_pix;X_image1_mm;Y_image1_mm;Point-ID;visible;X;Y;Z;X_image0_pix;Y_image0_pix;X_image0_mm;Y_image0_mm;X_image1_pix;Y_image1_pix;X_image1_mm;Y_image1_mm;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208986;10450605;B2-023;L0;-;1;0;16,681;-41,131;-577,102;-0,396051434;-0,200943820;0,895971452;-0,490499425;0,871177853;-0,021435052;-0,776243245;-0,447962865;-0,443594067;0,2661;0,2884;0,1068;L1;L0;1;0;24,602;49,047;-6,851;0,003154455;0,049829321;-0,998752766;0,116512443;0,991937046;0,049857267;0,993184223;-0,116524397;-0,002676715;0,0896;0,1033;0,0699;L2;L0;1;0;20,228;112,618;-17,047;-0,014641796;0,003121813;-0,999887930;0,524565649;0,851355182;-0,005023374;0,851244088;-0,524580412;-0,014102965;0,0904;0,1174;0,0809;Table;L0;1;0;-37,493;-76,837;91,385;-0,750741610;0,660387232;0,016605372;0,660595123;0,750463198;0,020471239;0,001057224;0,026338039;-0,999652535;0,1186;0,0954;0,1110;|;L0;0;1;16,592;-40,802;-576,819;670,1684;533,5656;0,282108073;-0,065404948;501,6741;544,2022;-0,501390416;-0,114865265;1;1;8,426;-51,707;-593,364;651,4675;520,3239;0,195148665;-0,003831152;491,8654;531,2575;-0,547000849;-0,054672428;2;1;12,325;-20,549;-587,110;699,2511;526,9951;0,417342534;-0,034852020;535,2602;537,8047;-0,345214958;-0,085116829;3;1;5,629;-33,100;-599,993;678,2984;516,3489;0,319912483;0,014652546;521,0553;527,3997;-0,411267757;-0,036733445;4;1;9,905;-39,203;-591,474;670,4678;522,8809;0,283500201;-0,015721326;509,3140;533,6858;-0,465864978;-0,065963875;5;0;-;-;-;-;-;-;-;-;-;-;-;|;L1;0;1;-9,070;-10,382;-615,371;708,7991;495,3665;0,461740602;0,112220760;558,2478;506,3945;-0,238322920;0,060940388;1;1;2,362;-9,240;-621,555;708,9204;511,8975;0,462304962;0,035351398;561,2113;522,8236;-0,224542337;-0,015454718;2;1;-14,234;-1,558;-618,642;720,7874;488,1851;0,517486215;0,145614202;571,6619;499,2012;-0,175947232;0,094389424;3;1;-5,708;0,121;-623,444;721,9238;500,5108;0,522770568;0,088299925;574,9727;511,5276;-0,160552127;0,037071765;4;1;-17,297;8,035;-623,038;733,3883;484,1792;0,576080735;0,164241645;586,2563;495,0999;-0,108083015;0,113460465;|;L2;0;1;-29,197;47,483;-635,815;784,6310;468,9158;0,814358938;0,235216758;643,9269;479,5546;0,160084896;0,185746324;1;1;-23,502;51,257;-640,963;788,0331;477,1550;0,830178754;0,196904245;649,6335;487,8390;0,186620690;0,147223782;2;1;-32,302;61,137;-642,748;800,8507;465,3670;0,889780962;0,251718551;663,6377;475,9130;0,251740202;0,202679439;3;1;-26,245;59,408;-644,150;797,9875;473,7275;0,876466723;0,212842250;661,2568;484,3287;0,240669101;0,163546432;|;Table;0;1;128,869;-91,601;-553,998;589,5925;712,5594;-0,092569992;-0,897726159;416,3058;718,5141;-0,898353150;-0,925415485;1;1;134,533;-59,099;-544,197;642,3168;725,5434;0,152598169;-0,958102040;461,0416;732,7690;-0,690331519;-0,991700721;2;1;123,166;-49,371;-569,646;654,9671;698,9431;0,211421974;-0,834410475;486,1735;707,1291;-0,573468139;-0,872475390;|
208986;10450605;B2-030;L0;-;1;0;-43,135;-53,129;-566,853;-0,307865345;0,352702764;0,883640022;0,589507320;0,799704849;-0,113812450;-0,746793177;0,485873352;-0,454122271;0,5592;0,7747;0,0921;L1;L0;1;0;24,191;49,341;-7,179;-0,005402866;0,052781254;-0,998591482;0,121841123;0,991200588;0,051731383;0,992534911;-0,121390010;-0,011786251;0,0346;0,0404;0,1271;L2;L0;1;1;19,373;113,002;-17,824;-0,007124050;0,008981907;-0,999934284;0,527108990;0,849788842;0,003877828;0,849767828;-0,527046725;-0,010788382;0,0297;0,0761;0,0643;Table;L0;1;0;-36,664;-76,560;91,921;-0,758816251;0,651272166;0,006516400;0,651304264;0,758790097;0,006351749;-0,000807863;0,009063970;-0,999958595;0,3823;0,1809;0,0786;|;L0;0;1;-43,109;-53,009;-566,582;624,0267;406,4052;0,067549338;0,525891018;471,6403;427,2094;-0,641047378;0,429151156;1;1;-49,630;-40,900;-582,679;640,4377;398,5290;0,143860492;0,562515379;496,1724;419,3340;-0,526973384;0,465772080;2;1;-34,646;-34,917;-555,170;654,3478;418,8783;0,208542235;0,467891030;494,6764;439,4320;-0,533929966;0,372316049;3;1;-41,862;-26,878;-571,324;663,8748;409,3051;0,252843013;0,512406394;513,0611;430,0078;-0,448440770;0,416138550;4;1;-43,576;-38,091;-571,511;646,5157;406,5089;0,172123201;0,525408770;496,1542;427,2192;-0,527058065;0,429105896;5;1;-44,694;-58,207;-568,086;615,7195;404,0437;0,028920669;0,536871758;464,4614;424,8698;-0,674429472;0,440030270;|;L1;0;1;-39,560;1,378;-557,719;711,0831;411,9444;0,472361561;0,500133757;552,6054;432,4225;-0,264559966;0,404910502;1;1;-27,380;1,181;-562,833;709,2918;431,6126;0,464031740;0,408676251;553,3228;452,2692;-0,261224006;0,312623408;2;0;-;-;-;-;-;-;-;-;-;-;-;3;1;-29,437;10,509;-554,790;726,2357;427,9347;0,542820998;0,425778854;565,9712;448,4454;-0,202408877;0,330404034;4;1;-36,108;19,131;-545,674;742,8556;416,5174;0,620103379;0,478869293;577,7729;436,9477;-0,147531088;0,383868130;|;L2;0;1;-24,986;50,705;-518,369;804,9064;433,0938;0,908639593;0,401789034;624,6571;453,5704;0,070480537;0,306572872;1;1;-16,782;53,476;-519,373;808,9240;446,9964;0,927321823;0,337141942;629,3417;467,9192;0,092263729;0,239850687;2;1;-19,367;63,302;-510,734;829,3728;442,3296;1,022408304;0,358842256;645,2570;463,1122;0,166270262;0,262203099;3;1;-14,720;60,843;-514,330;823,4542;450,4033;0,994887099;0,321299816;641,2977;471,3768;0,147859231;0,223773040;|;Table;0;1;22,395;-146,502;-618,431;482,5536;505,4380;-0,590300615;0,065388339;361,8372;524,3160;-1,151632003;-0,022394188;1;1;38,318;-143,845;-587,863;482,9592;531,2278;-0,588414738;-0,054534346;348,3647;549,1749;-1,214278963;-0,137988328;2;1;40,465;-114,784;-590,388;527,0384;534,5940;-0,383446467;-0,070187176;390,3486;553,0958;-1,019053895;-0,156220534;|
208987;10450655;B2-023;L0;-;1;0;16,676;-41,122;-577,088;-0,395883249;-0,200777280;0,896083108;-0,491148837;0,870800991;-0,021873577;-0,775918342;-0,448769559;-0,443347053;0,2670;0,2900;0,1065;L1;L0;1;0;24,590;49,058;-6,863;0,003099373;0,048128922;-0,998836323;0,117564653;0,991896784;0,048159342;0,993060394;-0,117577109;-0,002584002;0,0819;0,1017;0,0714;L2;L0;1;0;20,171;112,631;-17,100;-0,017377224;0,004761021;-0,999837669;0,523963168;0,851725947;-0,005050760;0,851563639;-0,523965881;-0,017295233;0,0875;0,1160;0,0830;Table;L0;1;0;-37,510;-76,859;91,282;-0,749132937;0,662383579;0,006916443;0,662362395;0,748889990;0,020972385;0,008712109;0,020292296;-0,999756131;0,1190;0,0983;0,1113;|;L0;0;1;16,584;-40,794;-576,847;670,1755;533,5534;0,282141139;-0,065348434;501,6955;544,1854;-0,501290910;-0,114787336;1;1;8,426;-51,712;-593,342;651,4632;520,3231;0,195128845;-0,003827553;491,8505;531,2598;-0,547070169;-0,054683000;2;1;12,326;-20,556;-587,115;699,2393;527,0030;0,417287917;-0,034888922;535,2516;537,8001;-0,345255074;-0,085095495;3;1;5,622;-33,106;-599,933;678,2984;516,3490;0,319912512;0,014652020;521,0267;527,3792;-0,411400874;-0,036638143;4;1;9,912;-39,202;-591,467;670,4707;522,8780;0,283513702;-0,015707488;509,3126;533,7104;-0,465871387;-0,066078313;5;0;-;-;-;-;-;-;-;-;-;-;-;|;L1;0;1;-9,072;-10,380;-615,347;708,8073;495,3591;0,461779085;0,112255059;558,2448;506,3940;-0,238336870;0,060943116;1;1;2,364;-9,241;-621,588;708,9127;511,8865;0,462269134;0,035402559;561,2181;522,8384;-0,224510614;-0,015523749;2;1;-14,236;-1,563;-618,675;720,7724;488,1882;0,517416891;0,145600063;571,6622;499,1932;-0,175945811;0,094426628;3;1;-5,720;0,115;-623,445;721,9142;500,4865;0,522726215;0,088412556;574,9638;511,5181;-0,160593196;0,037115953;4;1;-17,298;8,038;-623,004;733,4005;484,1723;0,576137137;0,164273661;586,2528;495,1022;-0,108099286;0,113449571;|;L2;0;1;-29,207;47,479;-635,796;784,6318;468,8985;0,814362680;0,235296841;643,9196;479,5410;0,160051354;0,185809252;1;1;-23,500;51,262;-640,990;788,0307;477,1595;0,830167752;0,196883415;649,6425;487,8409;0,186662396;0,147214794;2;1;-32,304;61,136;-642,771;800,8409;465,3554;0,889735382;0,251772203;663,6370;475,9208;0,251737191;0,202643481;3;1;-26,237;59,405;-644,167;797,9777;473,7441;0,876421335;0,212764846;661,2541;484,3356;0,240656648;0,163514523;|;Table;0;1;128,837;-91,596;-553,944;589,6021;712,5224;-0,092525015;-0,897554104;416,2840;718,4911;-0,898454359;-0,925308649;1;1;134,538;-59,097;-544,204;642,3192;725,5482;0,152609338;-0,958123932;461,0480;732,7736;-0,690301645;-0,991722330;2;1;123,140;-49,377;-569,611;654,9638;698,9309;0,211406564;-0,834353834;486,1522;707,0865;-0,573567411;-0,872277346;|
208987;10450655;B2-030;L0;-;1;0;-43,134;-53,133;-566,859;-0,307952556;0,352617634;0,883643609;0,589565444;0,799685288;-0,113648702;-0,746711330;0,485967328;-0,454156300;0,5580;0,7752;0,0937;L1;L0;1;0;24,189;49,352;-7,183;-0,005420908;0,053305069;-0,998563560;0,121164513;0,991255943;0,052257210;0,992617638;-0,120707186;-0,011832190;0,0329;0,0361;0,1233;L2;L0;1;1;19,385;113,008;-17,808;-0,007076188;0,008985022;-0,999934596;0,526976757;0,849870714;0,003907376;0,849850237;-0,526914641;-0,010748743;0,0429;0,0820;0,0628;Table;L0;1;0;-36,842;-76,286;91,714;-0,762660730;0,646798293;-0,000761057;0,646797108;0,762660921;0,001349408;0,001453223;0,000536891;-0,999998800;0,3587;0,1765;0,0719;|;L0;0;1;-43,110;-53,018;-566,621;624,0074;406,4002;0,067459568;0,525914042;471,6419;427,2205;-0,641040327;0,429099660;1;1;-49,629;-40,902;-582,684;640,4329;398,5315;0,143838000;0,562503564;496,1702;419,3363;-0,526983410;0,465761038;2;1;-34,643;-34,919;-555,121;654,3539;418,8744;0,208570417;0,467908952;494,6546;439,4331;-0,534031053;0,372311080;3;1;-41,865;-26,875;-571,357;663,8722;409,2952;0,252830790;0,512452267;513,0760;430,0168;-0,448371743;0,416097111;4;1;-43,579;-38,098;-571,509;646,5056;406,4958;0,172076187;0,525469300;496,1435;427,2195;-0,527107542;0,429104290;5;1;-44,697;-58,210;-568,091;615,7151;404,0455;0,028900367;0,536863642;464,4598;424,8594;-0,674436768;0,440078587;|;L1;0;1;-39,562;1,379;-557,704;711,0877;411,9314;0,472382899;0,500193922;552,6017;432,4247;-0,264576863;0,404900186;1;1;-27,384;1,179;-562,814;709,2938;431,6021;0,464041269;0,408725464;553,3146;452,2651;-0,261262216;0,312642304;2;0;-;-;-;-;-;-;-;-;-;-;-;3;1;-29,447;10,510;-554,785;726,2398;427,9148;0,542840214;0,425871133;565,9727;448,4333;-0,202401934;0,330460012;4;1;-36,106;19,129;-545,678;742,8513;416,5247;0,620083511;0,478835216;577,7707;436,9460;-0,147541335;0,383876083;|;L2;0;1;-24,983;50,710;-518,395;804,9007;433,0930;0,908613237;0,401792555;624,6684;453,5881;0,070533013;0,306490137;1;1;-16,780;53,473;-519,344;808,9340;446,9979;0,927368273;0,337134814;629,3323;467,9217;0,092220414;0,239839162;2;1;-19,361;63,306;-510,741;829,3749;442,3374;1,022418290;0,358806180;645,2643;463,1263;0,166303868;0,262137706;3;1;-14,719;60,849;-514,351;823,4528;450,3942;0,994880574;0,321341878;641,3102;471,3889;0,147917417;0,223716600;|;Table;0;1;22,390;-146,489;-618,334;482,5607;505,4450;-0,590267624;0,065355889;361,8023;524,3040;-1,151794345;-0,022338419;1;1;38,323;-143,850;-587,855;482,9512;531,2463;-0,588452019;-0,054620446;348,3541;549,1723;-1,214328342;-0,137976217;2;1;40,461;-114,794;-590,407;527,0243;534,5815;-0,383512132;-0,070128900;390,3443;553,0931;-1,019073775;-0,156207862;|
208989;10450755;B2-023;L0;-;1;0;16,687;-41,117;-577,090;-0,396409038;-0,200996378;0,895801502;-0,491306298;0,870707804;-0,022046337;-0,775550125;-0,448852287;-0,443907229;0,2697;0,2950;0,1008;L1;L0;1;0;24,589;49,061;-6,844;0,003105793;0,047599176;-0,998861688;0,117679151;0,991908587;0,047633741;0,993046812;-0,117693136;-0,002520768;0,0911;0,1030;0,0742;L2;L0;1;0;20,161;112,629;-17,079;-0,017494734;0,003518296;-0,999840765;0,524313461;0,851502924;-0,006177869;0,851345599;-0,524338052;-0,016741507;0,0889;0,1167;0,0789;Table;L0;1;0;-37,481;-76,857;91,348;-0,750964804;0,660162550;0,015403584;0,660339530;0,750690667;0,020377122;0,001888886;0,025474097;-0,999673698;0,1181;0,0948;0,1151;|;L0;0;1;16,592;-40,795;-576,853;670,1728;533,5671;0,282128709;-0,065412134;501,6962;544,1969;-0,501287507;-0,114840399;1;1;8,432;-51,715;-593,334;651,4594;520,3338;0,195111338;-0,003877354;491,8430;531,2667;-0,547105048;-0,054715194;2;1;12,332;-20,551;-587,124;699,2452;527,0236;0,417315275;-0,034984823;535,2621;537,7949;-0,345206284;-0,085071397;3;1;5,621;-33,095;-599,920;678,3174;516,3462;0,320000760;0,014664968;521,0387;527,3795;-0,411345141;-0,036639819;4;1;9,911;-39,203;-591,473;670,4677;522,8827;0,283499888;-0,015729732;509,3130;533,7016;-0,465869618;-0,066037274;5;0;-;-;-;-;-;-;-;-;-;-;-;|;L1;0;1;-9,069;-10,379;-615,390;708,7994;495,3680;0,461742177;0,112213838;558,2572;506,3946;-0,238278809;0,060940096;1;1;2,368;-9,243;-621,599;708,9070;511,9015;0,462242654;0,035332965;561,2178;522,8367;-0,224512028;-0,015515707;2;1;-14,235;-1,559;-618,649;720,7838;488,1877;0,517469662;0,145602059;571,6614;499,1968;-0,175949281;0,094410066;3;1;-5,708;0,118;-623,406;721,9268;500,5335;0,522784808;0,088194187;574,9592;511,5061;-0,160614541;0,037171411;4;1;-17,297;8,041;-623,015;733,4027;484,1773;0,576147473;0,164250528;586,2605;495,1021;-0,108063887;0,113450190;|;L2;0;1;-29,206;47,480;-635,814;784,6271;468,9003;0,814340873;0,235288670;643,9225;479,5451;0,160064684;0,185790122;1;1;-23,499;51,256;-640,966;788,0310;477,1540;0,830169270;0,196908670;649,6325;487,8472;0,186615982;0,147185748;2;1;-32,305;61,141;-642,754;800,8533;465,3550;0,889792770;0,251774262;663,6425;475,9174;0,251762546;0,202659183;3;1;-26,240;59,410;-644,153;797,9892;473,7424;0,876474767;0,212772945;661,2600;484,3292;0,240683847;0,163544293;|;Table;0;1;128,848;-91,607;-553,953;589,5846;712,5258;-0,092606842;-0,897570109;416,2724;718,5136;-0,898508295;-0,925413391;1;1;134,545;-59,099;-544,243;642,3116;725,5489;0,152573769;-0,958127335;461,0631;732,7646;-0,690231371;-0,991680333;2;1;123,144;-49,368;-569,587;654,9814;698,9444;0,211488284;-0,834416277;486,1572;707,0988;-0,573543944;-0,872334560;|
208989;10450755;B2-030;L0;-;1;0;-43,134;-53,134;-566,854;-0,308281234;0,352698891;0,883496561;0,589707955;0,799609572;-0,113441882;-0,746463133;0,486032947;-0,454493967;0,5533;0,7739;0,0896;L1;L0;1;0;24,187;49,345;-7,172;-0,004488782;0,054039756;-0,998528695;0,121344220;0,991189327;0,053097063;0,992600338;-0,120927345;-0,011006645;0,0356;0,0390;0,1201;L2;L0;1;1;19,412;113,006;-17,805;-0,007525785;0,008499278;-0,999935560;0,527224787;0,849719620;0,003254433;0,849692525;-0,527166321;-0,010875837;0,0356;0,0800;0,0615;Table;L0;1;0;-36,745;-76,523;91,875;-0,759195788;0,650837547;0,005678254;0,650861726;0,759177956;0,005276834;-0,000876444;0,007701908;-0,999969956;0,3720;0,1792;0,0721;|;L0;0;1;-43,114;-53,018;-566,623;624,0068;406,3908;0,067456478;0,525957765;471,6427;427,2166;-0,641036457;0,429117786;1;1;-49,638;-40,908;-582,659;640,4276;398,5410;0,143813268;0,562459158;496,1533;419,2916;-0,527062183;0,465969013;2;1;-34,645;-34,918;-555,147;654,3513;418,8786;0,208558341;0,467889292;494,6670;439,4296;-0,533973528;0,372327499;3;1;-41,867;-26,877;-571,345;663,8716;409,2939;0,252827732;0,512458268;513,0691;430,0085;-0,448403818;0,416135311;4;1;-43,573;-38,092;-571,473;646,5205;406,4991;0,172145505;0,525454194;496,1386;427,2281;-0,527130446;0,429064311;5;1;-44,693;-58,210;-568,056;615,7188;404,0417;0,028917551;0,536881207;464,4451;424,8664;-0,674505351;0,440046044;|;L1;0;1;-39,561;1,375;-557,703;711,0821;411,9345;0,472356923;0,500179520;552,5954;432,4242;-0,264606233;0,404902645;1;1;-27,377;1,176;-562,816;709,2879;431,6136;0,464013802;0,408671633;553,3094;452,2749;-0,261286489;0,312596563;2;0;-;-;-;-;-;-;-;-;-;-;-;3;1;-29,444;10,513;-554,795;726,2410;427,9170;0,542845841;0,425860978;565,9796;448,4412;-0,202370024;0,330423453;4;1;-36,106;19,127;-545,673;742,8497;416,5152;0,620076094;0,478879545;577,7662;436,9559;-0,147562283;0,383829933;|;L2;0;1;-24,985;50,712;-518,384;804,9096;433,0931;0,908654723;0,401792242;624,6708;453,5788;0,070544118;0,306533379;1;1;-16,779;53,478;-519,358;808,9338;447,0019;0,927367072;0,337116368;629,3416;467,9211;0,092263471;0,239842052;2;1;-19,364;63,304;-510,731;829,3767;442,3282;1,022426691;0,358848756;645,2594;463,1251;0,166281052;0,262143216;3;1;-14,719;60,847;-514,331;823,4602;450,3997;0,994915078;0,321316468;641,3048;471,3833;0,147892362;0,223742449;|;Table;0;1;22,394;-146,495;-618,384;482,5585;505,4425;-0,590278107;0,065367466;361,8218;524,3114;-1,151703494;-0,022373006;1;1;38,324;-143,847;-587,855;482,9547;531,2382;-0,588435457;-0,054582851;348,3568;549,1822;-1,214315742;-0,138022410;2;1;40,456;-114,789;-590,383;527,0319;534,5719;-0,383476677;-0,070084166;390,3402;553,0904;-1,019093166;-0,156195241;|
208991;10450855;B2-023;L0;-;1;0;16,684;-41,111;-577,106;-0,396376927;-0,200909676;0,895835160;-0,491833347;0,870400805;-0,022414221;-0,775232411;-0,449486085;-0,443820874;0,2652;0,2906;0,1039;L1;L0;1;0;24,551;49,060;-6,872;0,002148439;0,047020007;-0,998891637;0,117888617;0,991916538;0,046945232;0,993024500;-0,117858812;-0,003412051;0,0936;0,1053;0,0735;L2;L0;1;0;20,077;112,629;-17,121;-0,016788829;0,003733598;-0,999852087;0,524283609;0,851525144;-0,005623687;0,851378196;-0,524300476;-0,016253574;0,0980;0,1163;0,0820;Table;L0;1;0;-37,449;-76,861;91,380;-0,751488151;0,659543108;0,016384343;0,659746082;0,751225076;0,019899567;0,000816293;0,025763794;-0,999667725;0,1226;0,0957;0,1108;|;L0;0;1;16,592;-40,789;-576,807;670,1901;533,5649;0,282208903;-0,065401854;501,6892;544,2018;-0,501320000;-0,114863516;1;1;8,430;-51,713;-593,337;651,4620;520,3317;0,195123223;-0,003867309;491,8469;531,2632;-0,547086871;-0,054698789;2;1;12,327;-20,557;-587,135;699,2333;527,0001;0,417259641;-0,034875392;535,2554;537,8050;-0,345237334;-0,085118395;3;1;5,623;-33,108;-600,045;678,2767;516,3522;0,319811669;0,014637476;521,0594;527,3759;-0,411248712;-0,036622983;4;1;9,907;-39,201;-591,484;670,4688;522,8714;0,283504797;-0,015677029;509,3191;533,6993;-0,465841224;-0,066026886;5;0;-;-;-;-;-;-;-;-;-;-;-;|;L1;0;1;-9,078;-10,382;-615,365;708,8007;495,3546;0,461748070;0,112276187;558,2468;506,3819;-0,238327249;0,060999133;1;1;2,363;-9,236;-621,614;708,9139;511,8914;0,462274632;0,035380091;561,2312;522,8327;-0,224449943;-0,015496909;2;1;-14,233;-1,556;-618,645;720,7903;488,1842;0,517499836;0,145618555;571,6658;499,2040;-0,175929022;0,094376192;3;1;-5,718;0,115;-623,381;721,9297;500,4971;0,522798258;0,088363498;574,9502;511,5137;-0,160656424;0,037136414;4;1;-17,300;8,037;-623,034;733,3919;484,1734;0,576097541;0,164268782;586,2581;495,0990;-0,108074717;0,113464757;|;L2;0;1;-29,199;47,486;-635,797;784,6406;468,9091;0,814403584;0,235247802;643,9289;479,5541;0,160094254;0,185748627;1;1;-23,504;51,263;-640,978;788,0360;477,1461;0,830192315;0,196945519;649,6425;487,8445;0,186662816;0,147198165;2;1;-32,299;61,145;-642,811;800,8403;465,3722;0,889732304;0,251694157;663,6537;475,9231;0,251814871;0,202632451;3;1;-26,241;59,406;-644,133;797,9904;473,7389;0,876480292;0,212789343;661,2524;484,3277;0,240648872;0,163551227;|;Table;0;1;128,851;-91,596;-553,951;589,6021;712,5434;-0,092525174;-0,897651851;416,2885;718,5090;-0,898433255;-0,925392012;1;1;134,536;-59,103;-544,203;642,3085;725,5481;0,152559691;-0,958123505;461,0376;732,7683;-0,690350154;-0,991697500;2;1;123,152;-49,381;-569,627;654,9547;698,9260;0,211364569;-0,834331097;486,1516;707,1156;-0,573570192;-0,872412527;|
208991;10450855;B2-030;L0;-;1;0;-43,134;-53,131;-566,844;-0,308311838;0,352955009;0,883383593;0,589810861;0,799512217;-0,113592976;-0,746369184;0,486007178;-0,454675778;0,5533;0,7741;0,0942;L1;L0;1;0;24,198;49,335;-7,175;-0,003937840;0,054337779;-0,998514847;0,121488628;0,991152236;0,053458002;0,992585012;-0,121097690;-0,010504421;0,0313;0,0394;0,1219;L2;L0;1;1;19,442;112,987;-17,821;-0,008354093;0,009574129;-0,999919269;0,527356734;0,849635786;0,003729237;0,849602898;-0,527283005;-0,012146918;0,0385;0,0793;0,0627;Table;L0;1;0;-36,762;-76,513;91,895;-0,758686190;0,651422210;0,006660999;0,651455155;0,758664107;0,005912099;-0,001202189;0,008824770;-0,999960338;0,3833;0,1820;0,0734;|;L0;0;1;-43,115;-53,012;-566,612;624,0182;406,3916;0,067509695;0,525954165;471,6479;427,2102;-0,641012211;0,429147439;1;1;-49,640;-40,906;-582,666;640,4299;398,5333;0,143823808;0,562495218;496,1587;419,2964;-0,527037058;0,465946803;2;1;-34,643;-34,918;-555,147;654,3518;418,8864;0,208560684;0,467853469;494,6670;439,4263;-0,533973308;0,372342839;3;1;-41,857;-26,866;-571,268;663,9038;409,3101;0,252977809;0,512382828;513,0601;430,0072;-0,448445755;0,416141319;4;1;-43,573;-38,095;-571,502;646,5103;406,5095;0,172097859;0,525406016;496,1441;427,2231;-0,527105089;0,429087642;5;1;-44,694;-58,208;-568,066;615,7211;404,0403;0,028928276;0,536887456;464,4524;424,8665;-0,674471410;0,440045916;|;L1;0;1;-39,556;1,379;-557,700;711,0897;411,9466;0,472391966;0,500123484;552,6011;432,4282;-0,264579749;0,404884000;1;1;-27,385;1,184;-562,828;709,2977;431,6060;0,464059421;0,408707178;553,3265;452,2581;-0,261206663;0,312674936;2;0;-;-;-;-;-;-;-;-;-;-;-;3;1;-29,441;10,514;-554,793;726,2424;427,9310;0,542852339;0,425795631;565,9802;448,4375;-0,202367286;0,330440657;4;1;-36,107;19,130;-545,684;742,8513;416,5165;0,620083392;0,478873190;577,7743;436,9532;-0,147524527;0,383842783;|;L2;0;1;-24,984;50,711;-518,393;804,9032;433,0953;0,908624695;0,401782030;624,6699;453,5808;0,070540222;0,306524293;1;1;-16,780;53,478;-519,368;808,9295;447,0009;0,927347142;0,337120794;629,3436;467,9204;0,092272537;0,239845239;2;1;-19,361;63,307;-510,738;829,3780;442,3433;1,022432525;0,358778438;645,2657;463,1224;0,166310273;0,262155810;3;1;-14,720;60,848;-514,358;823,4477;450,3938;0,994856891;0,321343699;641,3098;471,3884;0,147915710;0,223718811;|;Table;0;1;22,396;-146,505;-618,428;482,5481;505,4480;-0,590326453;0,065341980;361,8311;524,3087;-1,151660216;-0,022360366;1;1;38,318;-143,834;-587,797;482,9686;531,2374;-0,588371175;-0,054579136;348,3424;549,1762;-1,214382837;-0,137994530;2;1;40,454;-114,782;-590,350;527,0405;534,5865;-0,383436648;-0,070152165;390,3327;553,0766;-1,019127769;-0,156131164;|
